platform_id,video_id,watch_count,total_time_watched,price_per_watch
53,1057,156798,3292758,0.42
162,102,1496,77792,0.25
125,1482,853737,42686850,0.23
59,102,106272,5526144,0.28
119,588,639055,28118420,0.41
159,1919,1513,43877,0.37
114,463,703666,16184318,0.23
138,528,714649,32873854,0.33
18,1713,934457,7475656,0.27
43,1358,783040,34453760,0.43
53,1751,712632,22804224,0.41
148,1626,794062,27792170,0.13
95,1247,83331,3749895,0.14
162,1231,1495,34385,0.22
21,994,877116,28067712,0.28
159,395,1509,16599,0.26
159,292,1515,27270,0.3
160,1407,1996,83832,0.48
86,143,382658,13393030,0.28
144,908,856508,23125716,0.5
110,497,927607,14841712,0.32
160,956,1997,65901,0.26
162,380,1507,46717,0.12
160,1579,2001,20010,0.4
12,562,152933,5199722,0.38
93,84,654628,15056444,0.4
44,1813,447198,2683188,0.47
78,933,235991,9675631,0.47
109,1042,61368,2516088,0.3
160,976,1999,51974,0.17
159,724,1509,58851,0.49
159,83,1507,31647,0.18
85,1662,952943,34305948,0.25
159,246,1508,31668,0.47
126,755,59974,1019558,0.27
150,1322,798081,23942430,0.43
31,816,207494,1659952,0.31
128,80,888438,28430016,0.18
162,585,1504,25568,0.11
162,1573,1496,37400,0.31
13,124,39142,1252544,0.4
161,221,1505,30100,0.44
125,1784,642934,6429340,0.26
162,609,1499,59960,0.49
18,1206,415591,20779550,0.31
158,220,1500,21000,0.29
39,1459,537771,9679878,0.28
85,1720,382622,6121952,0.38
138,601,330324,3963888,0.24
162,1092,1508,57304,0.42
115,237,69486,2293038,0.37
41,1278,399381,7588239,0.4
89,1820,618679,13610938,0.47
158,1623,1503,31563,0.18
162,1249,1495,17940,0.29
65,320,185236,7409440,0.33
98,1090,140323,1403230,0.1
40,1466,155460,2176440,0.34
160,1705,2002,60060,0.21
36,67,249855,10493910,0.2
159,823,1514,43906,0.35
161,1747,1498,86884,0.31
162,1406,1502,51068,0.43
112,1712,398549,20724548,0.17
161,140,1503,52605,0.23
73,631,135200,1892800,0.41
159,738,1509,79977,0.3
1,1618,149422,7620522,0.18
19,1368,764074,10697036,0.41
162,516,1494,59760,0.21
158,363,1501,18012,0.15
83,1175,455887,25985559,0.13
47,1581,28982,289820,0.26
21,372,394984,4739808,0.47
67,421,463898,22731002,0.46
161,1358,1504,66176,0.14
160,1047,2004,68136,0.12
134,735,73830,3396180,0.31
160,1751,2000,64000,0.45
156,591,801970,4811820,0.42
101,423,686302,7549322,0.37
72,1045,838937,24329173,0.36
68,1998,59468,3151804,0.24
45,823,183274,5314946,0.11
162,1768,1495,11960,0.39
53,1697,660244,18486832,0.22
36,399,530157,13253925,0.38
20,1122,80218,3128502,0.27
112,1350,263350,10270650,0.45
159,1109,1513,57494,0.27
66,1841,687870,8942310,0.2
161,721,1506,16566,0.25
66,1734,589608,5306472,0.38
108,550,513583,4108664,0.4
161,1842,1504,85728,0.14
162,496,1499,85443,0.28
14,444,401395,18062775,0.16
138,1406,571252,19422568,0.16
161,1891,1501,88559,0.38
159,906,1510,15100,0.15
160,1623,2002,42042,0.34
42,1979,254766,3057192,0.32
159,241,1515,15150,0.15
20,1991,27817,834510,0.27
10,1533,767433,22255557,0.21
158,969,1501,27018,0.43
105,126,823019,16460380,0.2
115,1468,909395,26372455,0.15
33,783,885373,38071039,0.24
161,271,1497,10479,0.18
120,1333,206141,3710538,0.3
148,1893,47614,2523542,0.46
159,1424,1509,28671,0.31
94,1689,329139,8228475,0.31
90,705,902524,18050480,0.32
61,462,419832,8816472,0.28
7,1603,498004,27390220,0.24
161,761,1505,25585,0.25
118,1439,493516,19740640,0.12
49,1628,678519,13570380,0.43
19,642,281115,8433450,0.45
53,269,325343,3253430,0.17
43,1522,168148,9248140,0.39
64,430,841601,5891207,0.11
160,489,2004,54108,0.42
160,1834,1998,21978,0.14
137,1866,777708,8554788,0.42
86,589,460670,13359430,0.29
129,1453,909150,38184300,0.19
97,842,74489,595912,0.4
127,1938,15546,171006,0.49
122,1457,376979,18094992,0.26
160,1232,1998,53946,0.49
53,1865,577656,16752024,0.28
89,993,411816,7824504,0.18
160,1944,2000,94000,0.27
137,571,491196,11788704,0.45
7,1921,754719,20377413,0.33
147,1167,818922,36032568,0.5
140,1212,184624,5169472,0.15
125,1583,726439,42133462,0.27
30,1632,277577,8604887,0.38
50,1921,300149,8104023,0.17
159,1515,1515,80295,0.35
159,375,1505,7525,0.11
45,170,331869,2323083,0.17
107,416,588280,14118720,0.22
8,1384,698329,9776606,0.27
115,1360,75112,751120,0.44
161,784,1502,28538,0.32
162,992,1502,51068,0.1
92,871,78584,1178760,0.4
146,9,609177,4264239,0.13
161,1526,1504,85728,0.2
39,175,880127,34324953,0.25
162,642,1497,44910,0.15
161,1807,1506,37650,0.44
65,595,498083,26398399,0.21
39,785,776297,14749643,0.45
159,1476,1510,45300,0.16
159,1127,1513,13617,0.31
159,1574,1510,77010,0.38
59,1415,387645,22095765,0.3
76,982,616086,24027354,0.37
119,529,320044,13121804,0.13
34,573,448866,13465980,0.3
158,733,1501,51034,0.35
33,1016,778931,35830826,0.12
38,1694,928422,18568440,0.29
133,882,893575,25913675,0.24
115,1835,308043,6776946,0.15
158,1971,1501,66044,0.4
160,613,2001,22011,0.43
32,1938,228745,2516195,0.32
81,895,465929,20966805,0.42
6,79,721279,14425580,0.31
70,1461,369453,19211556,0.39
160,1663,1998,103896,0.19
126,314,968438,18400322,0.43
160,1655,1997,39940,0.36
160,53,1993,41853,0.21
82,1045,697902,20239158,0.35
29,976,227561,5916586,0.48
51,613,61618,677798,0.38
159,746,1511,90660,0.27
84,1252,236397,5200734,0.48
24,1573,87114,2177850,0.43
17,633,144450,3466800,0.16
158,1763,1497,44910,0.26
134,558,784109,19602725,0.15
27,1401,293870,17632200,0.31
23,1311,451975,23050725,0.26
140,421,977689,47906761,0.45
51,1361,886504,31027640,0.37
64,1376,346941,15959286,0.15
157,1245,423386,5080632,0.23
14,423,355381,3909191,0.46
117,1023,848314,22904478,0.29
162,1798,1492,61172,0.47
161,1177,1506,22590,0.19
161,1541,1497,68862,0.15
13,1855,364996,10584884,0.23
158,110,1502,33044,0.28
12,1591,856649,46259046,0.39
159,1171,1510,40770,0.27
162,1246,1501,45030,0.32
33,1515,921084,48817452,0.13
82,889,162338,4383126,0.43
161,814,1503,63126,0.35
110,1521,8950,179000,0.1
77,944,251122,1757854,0.42
18,1645,267819,3749466,0.44
160,1512,2003,24036,0.42
8,16,622161,35463177,0.35
158,74,1495,62790,0.42
123,660,606186,27278370,0.32
38,1859,860843,6025901,0.12
105,994,884621,28307872,0.17
160,123,1999,15992,0.32
35,1766,920404,35895756,0.25
104,6,139875,5595000,0.13
72,1879,210991,2109910,0.17
162,830,1494,37350,0.48
158,1286,1499,49467,0.27
11,28,944871,43464066,0.45
158,1403,1490,47680,0.37
144,1424,998287,18967453,0.24
46,1376,977951,44985746,0.38
27,1946,478324,10044804,0.13
120,1044,705785,11998345,0.2
162,98,1504,39104,0.12
126,1407,958311,40249062,0.37
158,599,1496,74800,0.4
161,1482,1501,75050,0.42
136,663,328729,8875683,0.47
20,633,31436,754464,0.35
140,83,375422,7883862,0.49
19,1592,257679,10822518,0.18
32,741,697149,13942980,0.38
144,1529,906000,17214000,0.49
133,1259,789951,34757844,0.39
147,1518,544356,19052460,0.45
88,1006,632622,24672258,0.14
57,1619,68464,1916992,0.37
15,283,83370,750330,0.35
60,1502,851228,28941752,0.22
140,1742,864071,42339479,0.46
87,123,593212,4745696,0.18
27,701,323816,15219352,0.49
127,1101,620118,12402360,0.27
159,1113,1509,16599,0.12
159,512,1509,89031,0.44
86,700,428303,24413271,0.32
3,70,585321,11121099,0.47
146,288,844122,22791294,0.35
158,1776,1503,64629,0.28
162,1017,1502,36048,0.44
158,366,1499,37475,0.23
160,1100,1996,83832,0.31
162,1058,1493,35832,0.19
11,971,352662,14106480,0.35
158,946,1503,67635,0.16
162,962,1500,21000,0.38
23,466,409999,7379982,0.33
120,570,87786,526716,0.17
100,1980,31546,725558,0.11
162,305,1496,41888,0.4
162,182,1505,37625,0.44
85,1282,881328,22033200,0.41
155,997,289041,8093148,0.2
155,1655,800192,16003840,0.48
106,202,257082,4627476,0.44
139,646,749984,35999232,0.14
9,650,191589,3065424,0.48
8,1100,991376,41637792,0.24
161,190,1501,37525,0.37
159,1586,1510,39260,0.19
158,1316,1501,70547,0.26
21,529,637858,26152178,0.39
112,1011,664220,36532100,0.24
158,846,1496,17952,0.12
63,401,708812,8505744,0.47
135,920,67681,3045645,0.24
158,182,1498,37450,0.45
116,1668,653675,12419825,0.3
37,1967,214401,7718436,0.18
138,98,218578,5683028,0.11
82,1513,932530,28908430,0.11
25,1975,760896,6087168,0.45
142,1465,113775,2958150,0.22
162,815,1498,83888,0.5
114,728,374872,1874360,0.35
58,503,116474,6639018,0.48
162,696,1497,28443,0.49
39,1569,530795,27601340,0.29
97,435,630360,12607200,0.48
155,1123,760643,6845787,0.35
158,75,1496,76296,0.43
106,1212,519582,14548296,0.22
93,685,154929,4028154,0.37
52,476,510742,5618162,0.3
160,102,2002,104104,0.17
161,1585,1504,64672,0.26
59,287,245443,1963544,0.2
51,1348,662251,6622510,0.41
38,1099,136958,6300068,0.11
90,1004,970910,35923670,0.17
90,1788,779938,7799380,0.41
159,204,1507,27126,0.3
31,296,100643,4327649,0.14
158,1874,1499,56962,0.25
161,1187,1504,40608,0.32
38,825,763244,40451932,0.33
159,310,1508,76908,0.25
8,956,436119,14391927,0.17
151,1788,682965,6829650,0.22
52,1440,978997,42096871,0.13
158,782,1499,14990,0.24
35,1876,112491,2699784,0.28
99,1253,547790,19720440,0.47
15,217,73650,736500,0.31
102,285,167547,4523769,0.31
159,1092,1509,57342,0.34
54,610,889521,5337126,0.27
41,1988,260325,10413000,0.29
47,1109,115549,4390862,0.11
2,881,929757,34401009,0.16
98,481,677650,12197700,0.14
46,1892,518259,8810403,0.33
145,1302,568906,16498274,0.38
158,126,1504,30080,0.39
159,1629,1510,63420,0.36
63,1616,347388,8337312,0.16
159,350,1511,12088,0.14
125,344,634932,15873300,0.16
99,1659,984872,26591544,0.3
160,1279,1997,57913,0.32
57,394,980740,36287380,0.22
5,1113,650663,7157293,0.37
129,751,130430,3260750,0.14
101,1026,596673,15513498,0.12
159,536,1514,40878,0.36
120,798,357388,14295520,0.13
107,1565,245805,4178685,0.43
0,247,859216,16325104,0.2
36,1511,832573,14153741,0.18
135,1165,146832,7782096,0.33
161,198,1503,61623,0.11
26,1105,138054,8283240,0.34
158,1639,1495,26910,0.25
161,1254,1503,42084,0.33
162,325,1494,77688,0.18
161,945,1502,88618,0.35
61,145,598954,16171758,0.18
160,922,1998,11988,0.21
129,1058,692374,16616976,0.26
100,1702,300803,13836938,0.5
159,1877,1510,60400,0.2
159,744,1513,40851,0.16
33,32,696564,22290048,0.11
119,1094,903062,12642868,0.19
159,661,1513,19669,0.38
158,905,1503,78156,0.27
53,1914,313693,3764316,0.2
156,0,811043,8110430,0.37
159,694,1512,46872,0.45
105,61,539080,31805720,0.34
147,826,473202,14669262,0.31
159,489,1501,40527,0.43
160,917,2002,58058,0.11
57,1436,118665,2610630,0.3
97,1931,322978,4844670,0.24
10,1075,884690,30964150,0.45
132,973,37458,1835442,0.47
56,1286,306218,10105194,0.49
160,1561,1994,39880,0.41
17,1507,170235,5617755,0.16
71,963,315734,14208030,0.18
162,1420,1498,29960,0.47
160,251,1999,65967,0.3
100,1277,169103,3382060,0.28
158,1907,1498,25466,0.42
0,1363,801081,5607567,0.22
160,1974,1998,67932,0.16
105,1150,397787,12331397,0.17
160,395,2004,22044,0.11
106,1790,272511,13898061,0.24
160,1723,1997,57913,0.46
115,1521,436915,8738300,0.41
98,1690,692970,29797710,0.39
116,231,66833,2339155,0.16
118,602,617576,22850312,0.38
96,66,380860,10283220,0.33
124,950,147648,3248256,0.41
38,1847,502420,3516940,0.31
27,552,323587,11001958,0.13
129,87,358944,21536640,0.31
152,947,114750,3327750,0.42
161,1346,1502,73598,0.11
76,597,483974,5807688,0.35
162,1854,1502,81108,0.46
144,564,877334,23688018,0.33
36,473,913406,38363052,0.42
73,1489,556252,12237544,0.24
160,297,2000,12000,0.31
62,422,677819,27112760,0.15
73,860,625186,32509672,0.22
159,1586,1509,39234,0.29
159,325,1507,78364,0.2
76,613,555566,6111226,0.2
160,908,1999,53973,0.14
14,1747,922983,53533014,0.49
30,120,827788,10761244,0.32
12,132,759717,11395755,0.46
141,1618,928774,47367474,0.28
128,128,6398,377482,0.29
10,13,978528,11742336,0.35
61,40,704187,19717236,0.4
162,1961,1502,33044,0.35
108,859,115575,577875,0.37
162,975,1500,15000,0.28
160,557,2001,66033,0.27
61,1575,523393,5757323,0.14
126,524,258337,11883502,0.18
159,92,1511,28709,0.24
135,1656,958990,37400610,0.45
60,1740,527092,9487656,0.17
160,1189,1997,59910,0.27
150,1291,276806,2214448,0.38
161,944,1502,10514,0.12
30,1644,922084,14753344,0.15
138,1023,357154,9643158,0.24
161,1970,1498,7490,0.36
158,1365,1500,33000,0.33
160,1527,1999,31984,0.29
126,1659,115659,3122793,0.41
161,1815,1500,19500,0.33
7,1234,287408,7760016,0.11
159,1109,1508,57304,0.21
16,1669,789897,23696910,0.39
55,37,108713,1739408,0.37
10,1740,624942,11248956,0.29
132,1564,640103,5760927,0.38
115,62,975356,23408544,0.4
92,159,726595,21797850,0.18
136,1224,891801,16052418,0.32
105,1564,24772,222948,0.43
50,859,315108,1575540,0.12
63,1033,207118,2278298,0.47
160,1136,2001,20010,0.46
149,936,531775,11167275,0.13
142,1805,947288,19893048,0.34
98,647,429326,12450454,0.4
87,1933,923784,8314056,0.31
162,1880,1499,23984,0.17
142,499,406798,11797142,0.12
158,1349,1501,42028,0.22
162,636,1501,13509,0.15
134,1126,172463,3276797,0.43
68,202,197223,3550014,0.3
128,69,59648,1849088,0.26
160,600,1996,85828,0.5
57,1080,384761,19238050,0.37
54,1395,307356,12294240,0.14
158,94,1500,40500,0.28
2,492,667718,28044156,0.47
159,542,1512,58968,0.39
98,1142,518453,29033368,0.21
160,46,1999,39980,0.27
43,1038,695832,16699968,0.37
14,439,959510,47015990,0.2
160,1207,2000,18000,0.16
110,719,763768,40479704,0.48
82,1663,376496,19577792,0.35
136,1386,555297,15548316,0.2
71,864,202034,6869156,0.47
35,159,156924,4707720,0.21
58,1238,526523,24220058,0.42
159,1616,1513,36312,0.26
23,1343,478754,12926358,0.43
161,1690,1499,64457,0.19
159,115,1510,80030,0.14
15,1152,83871,4025808,0.48
133,1886,229944,3679104,0.34
51,1407,74221,3117282,0.18
96,565,227388,4775148,0.11
11,752,3043,24344,0.12
50,950,679937,14958614,0.38
135,1076,635001,15240024,0.18
80,492,748255,31426710,0.34
3,1958,65316,2677956,0.22
159,413,1512,52920,0.26
160,931,2002,20020,0.29
162,1921,1495,40365,0.22
158,1691,1498,44940,0.15
8,1307,244952,2449520,0.12
161,128,1506,88854,0.1
160,1482,1999,99950,0.15
135,66,942009,25434243,0.26
95,205,772970,6956730,0.1
160,1142,1995,111720,0.16
121,1638,431955,24189480,0.33
124,219,137129,1097032,0.45
150,476,503351,5536861,0.24
162,12,1500,28500,0.22
159,875,1510,43790,0.32
100,163,316175,8536725,0.31
105,766,30139,150695,0.39
85,800,631843,28432935,0.18
2,1512,621415,7456980,0.43
132,1609,538044,22597848,0.23
51,49,699140,16779360,0.35
47,1066,620989,7451868,0.26
162,636,1504,13536,0.45
84,1972,351489,5975313,0.38
87,1710,529451,28590354,0.33
158,1040,1499,37475,0.15
158,861,1498,52430,0.41
75,1422,618985,13617670,0.2
158,685,1496,38896,0.36
160,145,2003,54081,0.4
160,373,2000,12000,0.29
70,718,779401,46764060,0.12
158,218,1497,58383,0.13
152,1874,984282,37402716,0.29
158,1735,1501,39026,0.41
124,887,140132,4624356,0.16
140,1987,728111,29124440,0.15
127,1375,95980,1151760,0.23
48,1985,782826,45403908,0.5
24,1308,973447,32123751,0.45
55,1317,859034,46387836,0.42
158,1268,1504,24064,0.12
110,817,346563,10050327,0.22
15,1110,176777,6894303,0.29
66,263,665190,11308230,0.28
134,267,643404,18015312,0.49
161,742,1498,85386,0.34
27,1871,768104,9985352,0.47
160,1613,1995,53865,0.28
135,1008,118367,3077542,0.4
31,1568,154933,8676248,0.26
148,1169,345685,19358360,0.34
70,1095,145946,3794596,0.24
162,1146,1505,22575,0.32
43,50,527922,9502596,0.29
59,1749,795245,15904900,0.33
161,447,1502,12016,0.31
151,1478,354920,16681240,0.39
142,1188,746304,31344768,0.33
149,1987,902569,36102760,0.19
158,11,1504,63168,0.46
158,21,1503,42084,0.38
3,1440,85208,3663944,0.36
46,690,294158,1764948,0.4
46,556,216762,8887242,0.43
108,1752,644311,3221555,0.44
162,175,1505,58695,0.46
159,1313,1508,39208,0.14
67,622,788698,16562658,0.1
108,590,511677,13815279,0.29
158,1739,1504,10528,0.39
161,654,1505,57190,0.44
32,415,952721,55257818,0.33
50,758,906697,9066970,0.41
162,279,1499,44970,0.24
83,1158,525272,15232888,0.12
159,57,1511,27198,0.3
124,851,700270,13305130,0.43
60,73,576212,32267872,0.36
43,467,743738,38674376,0.37
101,1254,131104,3670912,0.27
91,1246,693422,20802660,0.29
160,1347,1995,119700,0.35
159,517,1504,48128,0.28
137,1549,930097,9300970,0.15
162,788,1502,73598,0.2
63,64,553363,15494164,0.11
158,187,1497,58383,0.38
159,802,1514,42392,0.47
18,738,801699,42490047,0.34
143,652,79302,4361610,0.4
94,553,836402,41820100,0.11
154,1223,224556,2245560,0.31
128,486,792839,26163687,0.17
161,1601,1500,12000,0.25
158,1669,1505,45150,0.16
107,371,908989,6362923,0.21
158,105,1500,81000,0.48
160,1150,2002,62062,0.18
128,666,993630,56636910,0.43
161,1591,1500,81000,0.24
160,313,2000,110000,0.48
159,1885,1512,36288,0.44
41,1904,748413,20207151,0.39
160,938,2000,112000,0.39
13,226,42597,1405701,0.1
161,968,1495,89700,0.12
59,1596,521340,17204220,0.33
89,790,212885,10431365,0.14
117,996,776413,20186738,0.28
47,1286,864766,28537278,0.39
46,298,955865,19117300,0.3
158,1339,1507,24112,0.17
2,1792,946090,21760070,0.15
80,1035,88200,1234800,0.42
83,831,915545,39368435,0.35
23,999,958557,42176508,0.32
152,1971,884800,38931200,0.43
158,1997,1497,83832,0.49
128,453,884180,26525400,0.25
160,426,1995,21945,0.12
159,1684,1507,39182,0.18
103,294,847921,40700208,0.13
40,750,704433,16906392,0.31
5,667,77311,4020172,0.49
45,1132,615344,31382544,0.18
160,1050,2002,96096,0.27
132,1573,863299,21582475,0.1
77,1707,466334,20052362,0.12
161,211,1502,10514,0.12
51,1490,620583,9308745,0.26
159,60,1507,39182,0.48
98,728,346959,1734795,0.24
112,1197,681384,19760136,0.44
160,1662,1998,71928,0.34
160,28,2004,92184,0.17
20,479,507341,26381732,0.24
71,915,554687,6656244,0.21
149,1035,479640,6714960,0.47
61,1139,99600,3984000,0.39
158,1740,1497,26946,0.12
93,505,486946,27755922,0.42
40,1617,448288,10310624,0.29
91,1658,183229,5496870,0.23
112,1945,582771,30886863,0.43
59,491,92250,1107000,0.47
84,1198,570455,10268190,0.11
16,1170,330741,9591489,0.36
130,1685,255406,13536518,0.47
158,304,1501,67545,0.26
71,494,175572,8251884,0.46
93,192,292657,6438454,0.35
162,1025,1510,45300,0.17
58,108,391375,22699750,0.16
160,1831,1999,103948,0.11
14,19,620974,33532596,0.45
159,884,1512,77112,0.22
145,748,280093,4481488,0.43
158,1720,1502,24032,0.25
9,1374,478998,28739880,0.33
55,1599,913537,22838425,0.24
53,20,168564,1517076,0.25
35,1570,72169,2670253,0.13
158,239,1500,28500,0.21
66,1282,904224,22605600,0.35
159,1904,1504,40608,0.33
6,1995,773801,7738010,0.23
79,758,52294,522940,0.43
50,1262,389168,5837520,0.49
59,1177,732524,10987860,0.36
127,1148,835707,17549847,0.17
83,1033,840620,9246820,0.23
159,1341,1513,48416,0.49
135,660,580268,26112060,0.16
70,1092,67774,2575412,0.48
60,481,86790,1562220,0.38
38,846,502044,6024528,0.22
82,1173,821839,23833331,0.29
19,552,691724,23518616,0.15
77,936,150575,3162075,0.22
162,61,1503,88677,0.39
3,1905,830175,7471575,0.48
59,431,479039,22993872,0.38
134,519,19439,97195,0.49
159,1392,1513,39338,0.33
104,1827,567399,3404394,0.42
67,565,290389,6098169,0.46
27,541,796292,20703592,0.47
75,1706,965406,48270300,0.12
117,1844,169734,7468296,0.2
162,774,1497,7485,0.38
161,1724,1503,66132,0.24
32,1837,483393,25619829,0.15
124,882,634573,18402617,0.13
129,350,63519,508152,0.32
160,1496,2000,120000,0.14
159,1804,1507,36168,0.41
159,1049,1512,87696,0.36
158,1911,1498,23968,0.14
1,367,728658,5829264,0.31
103,1547,539180,3235080,0.37
133,1595,609086,11572634,0.29
107,431,423031,20305488,0.17
22,1509,757588,18182112,0.1
17,297,155692,934152,0.41
3,1383,909587,25468436,0.26
62,1312,343787,4813018,0.17
155,634,131154,4328082,0.15
158,1706,1497,74850,0.26
152,1529,528523,10041937,0.15
101,1342,130676,4835012,0.34
158,1983,1502,37550,0.16
6,765,783631,10187203,0.42
159,1620,1503,42084,0.35
159,1935,1511,34753,0.32
161,963,1500,67500,0.24
159,753,1513,46903,0.39
55,1635,841614,4208070,0.18
161,347,1502,42056,0.15
158,1309,1494,88146,0.33
85,35,674063,18873764,0.11
119,421,238303,11676847,0.36
155,1983,868033,21700825,0.19
109,983,214312,6000736,0.22
158,1717,1499,55463,0.4
67,327,365701,4022711,0.2
160,1386,1996,55888,0.21
35,146,454805,6367270,0.23
154,331,391039,4301429,0.46
13,1713,72580,580640,0.24
161,1691,1503,45090,0.43
80,503,750982,42805974,0.13
49,962,234696,3285744,0.3
160,309,1994,119640,0.19
65,1358,619725,27267900,0.47
159,413,1514,52990,0.32
71,953,883635,19439970,0.28
160,846,1994,23928,0.48
46,1585,65016,2795688,0.44
88,1309,73271,4322989,0.42
83,882,391374,11349846,0.4
75,1082,938272,6567904,0.17
11,1952,662426,27159466,0.21
158,1766,1506,58734,0.43
46,1313,617122,16045172,0.38
33,588,536347,23599268,0.45
27,1561,641435,12828700,0.31
162,1419,1502,13518,0.11
159,1435,1505,43645,0.26
84,25,405519,3649671,0.21
64,719,573294,30384582,0.46
28,1917,408309,10616034,0.37
137,1583,874595,50726510,0.22
56,1501,978608,31315456,0.38
12,1871,649705,8446165,0.2
73,1680,806414,37901458,0.24
52,876,796574,19914350,0.22
12,808,755275,21147700,0.37
66,1516,19847,377093,0.17
160,1284,1995,91770,0.11
15,245,415841,11643548,0.47
149,529,875199,35883159,0.14
160,929,2001,30015,0.18
162,1949,1501,43529,0.31
162,458,1502,48064,0.4
